Watson,1.341383751,103.6916012
Fu-Xing Paediatric & Family Clinic,1.283450635,103.8158642
Chien Chi Tow,1.307947418,103.8949565
Luminous,1.323672119,103.9237243
Minmed Clinic (Sengkang),1.391997958,103.8949213
Mao Medical Center & Surgery,1.277380628,103.8318568
YSL Bedok Clinic & Surgery,1.33172914,103.9258356
Wong Pang Ong Bone Injury Specialists,1.310526948,103.9016922
Healthserve Community Clinic,1.326911976,103.7244262
Watsons,1.264987482,103.822777
Prohealth Medical Group,1.334492989,103.7204337
Wan's Dentist,1.310845461,103.9011759
Chiew Clinic,1.362033492,103.885093
My Family Clinic,1.341616349,103.697195
Atrio Family Clinic,1.373878043,103.8549641
Watsons,1.301855199,103.9052333
Oliver Dental Surgery,1.306583179,103.8956004
The Family Doctor,1.352359434,103.8349451
Dental Surgery,1.36923866,103.8498585
SATA CommHealth Uttamram Medical Centre,1.327734828,103.9213776
Kang Clinic,1.373965718,103.85489
Guardian,1.301004184,103.8448923
Wong Clinic,1.331228824,103.9252281
Your River Valley Dentist is Here,1.294138819,103.842245
Jurpoint Medicare Clinic,1.340073576,103.7059078
Medivene Clinic & Surgery,1.39679425,103.8893206
Low & Lee Clinic & Surgery,1.327287737,103.9192109
Shenton Medical Group,1.382839136,103.8934087
International Medical Clinic,1.305029845,103.904631
Bedok Family Clinic & Surgery,1.327535255,103.9347243
New World Clinic & Surgery,1.307250881,103.8578753
Family Medical Clinic,1.347674537,103.7570747
Tampines Family Medicine Clinic,1.353638932,103.9396651
NEUGen Dental,1.333610291,103.9148518
Toof Doctor,1.275941539,103.8411716
Medical Clinic,1.29387722,103.8513542
马光中医诊所,1.334270365,103.7432411
Acumed Medical Group,1.38988949,103.8927627
Immanuel Dialysis Centre,1.372275842,103.8553457
Central Clinic Surgery,1.30241402,103.9072184
Rochor Dental Clinic,1.301751682,103.8525453
Thomson Paediatric Centre,1.406027587,103.9021657
National Neuroscience Institute,1.322071846,103.8455834
Lim Clinic,1.318161689,103.9071018
Lifeline Neighbourhood Medical Clinic,1.348029762,103.7571577
Drs Tang & Partners,1.332296176,103.7223379
Sunnyvale Clinic & Surgery,1.348684054,103.7241023
"Drs. Koo, Koh & Associates P.L. Medical Clinic",1.283715755,103.8163966
Bedok Polyclinic,1.326937793,103.9316066
Sata,1.327875895,103.9211969
Eu Yan Sang Premier TCM Centre,1.264247443,103.8204666
Yap Medicare Clinic & Surgery,1.316655377,103.8056323
Joy Family Clinic,1.337114261,103.9199923
Watsons,1.281034049,103.8509412
Liang Clinic,1.311928822,103.9219988
OneDoctors,1.349922061,103.8730546
Loi+Wong Clinic & Surgery,1.349165091,103.7252922
British Dental Surgery,1.385262176,103.7429415
"Ear, Nose & Throat Specialist Clinic",1.302303128,103.7932407
Acumed Medical Group,1.317335233,103.6521975
Outram Polyclinic,1.279904419,103.8381682
N B Tham Clinic,1.322542155,103.8533852
Cheong Medical Clinic,1.340452941,103.7733341
Dover Medical Centre,1.29894693,103.7876362
Marine Parade Polyclinic,1.302547628,103.9077648
Guardian,1.301474744,103.8399817
Frontier Medical Associates,1.345095342,103.7034374
Central 24-hr clinic,1.313453825,103.7655173
Watsons,1.334304144,103.8893864
Advent Medical Clinic,1.312725857,103.8708815
iDental,1.277860073,103.8474882
Minmed Clinic,1.40644685,103.901691
West Coast Dental,1.291562054,103.856858
Katong Baby & Child Clinic,1.307269992,103.9067169
Bukit Timah Nam Sang Clinic,1.340487055,103.7732416
Family Medicine Clinic Chinatown,1.284740945,103.8447974
The Clinic @ Tai Seng,1.336331895,103.8885834
Thomson Chinese Medicine,1.32561077,103.8427126
EMME Visioncare,1.264968539,103.8201961
The Rehab Practice (Paediatric) Pte Ltd,1.302304888,103.7930458
Dental Designs,1.281919429,103.8482083
Frankel Clinic,1.311958326,103.922067
Unity Dental Surgery,1.318436447,103.8997388
Apex Medical Centre,1.341407388,103.6913905
Raffles Medical,1.333907932,103.8495276
Watsons,1.301911525,103.8395477
Q & M Dental Surgery,1.332054777,103.9140214
Healthway Medical Clinic,1.307676766,103.7933324
Vista Dental Surgery,1.359180041,103.7518631
Tai Seng Clinic,1.338799359,103.8862108
FamilyCare Clinic and Surgery,1.327113477,103.918916
Acumed Medical Group,1.332354598,103.7224647
Procross Medical Center,1.331880517,103.868308
Prohealth,1.377145225,103.7729056
Watsons,1.372674569,103.8938132
B9 Dental Centre (Clementi),1.314238371,103.7648427
Unity,1.292569224,103.810709
Tripod Dental Clinic,1.328691538,103.8854568
Guardian,1.292833254,103.8532762
Healthway Medical Clinic,1.3788465,103.9421928
Raffles Medical,1.340145577,103.7061134
Dr Soh Family Clinic,1.341645686,103.6930673
Ava Eye Clinic,1.320402423,103.8427547
Healthmark Family Clinic (Compassvale),1.395038661,103.8958154
Thomson Chinese Medicine,1.406148957,103.902189
Icon Medical Clinic,1.345439335,103.7194568
Livewell,1.326755235,103.8465023
Watsons,1.264828728,103.8201151
Guardian,1.35338253,103.9406856
Horizon Dental Surgery,1.287217798,103.8405964
Unity Denticare,1.264058599,103.8204475
Guardian,1.356824223,103.9896317
Ching Dental Surgery,1.325880919,103.8432141
Watsons,1.372504584,103.9499905
Guardian,1.303479947,103.8358573
Tampines Polyclinic,1.357280282,103.9458598
Unity,1.35085723,103.8485456
Inte Medical,1.372890068,103.85393
Sterling Clinic & Surgery,1.35064676,103.8762537
One Care Clinic,1.32393573,103.9298243
The Smell Lab,1.29950265,103.8539162
Shim Clinic,1.320111822,103.9445401
Calrose Medical,1.402289258,103.8920391
OneDoctors,1.371091563,103.8483129
Hill Spring Medical,1.37155349,103.8291137
新中,1.313317871,103.7656052
Tiong Bahru Medical Centre,1.285044454,103.8293516
Nam Ann Siang Theon Medical Centre,1.358612418,103.8875676
Tay Clinic,1.331448346,103.9088054
Atria-Pan Dental Group,1.320793941,103.748094
Guardian,1.31289492,103.923476
Seng Hwa Acupuncture & Chinese Medical Centre,1.331470223,103.9085226
Q&M Dental Surgery,1.359231589,103.75103
Vista Healthsprings Medical & Laser Clinic,1.392138857,103.8954782
Lunaan Dental Surgery,1.313096169,103.9263628
Healthway Clinic,1.341197841,103.706847
Nam Fung Dental Surgery,1.314740699,103.8910425
Jurong Polyclinic,1.349623078,103.7307294
Dr Steven Ang Asthetic & Family Clinic,1.289085034,103.8161898
Tanamera Clinic,1.319772774,103.9439982
The Premier Medical Clinic,1.384700421,103.7431412
Global Ayurvedic Medicine,1.316083144,103.8581324
Yap Teck Seng Samuel T.C.M.,1.332871091,103.9151842
Family Clinic,1.313217623,103.9293425
Community Medical Clinic,1.346754121,103.7121778
My Family Clinic (Clementi 325),1.315278398,103.766835
"Blk 101, ttsh foot and limb center",1.32060845,103.8484558
Bukit Batok Polyclinic,1.352045784,103.747842
Casa Dental,1.310069967,103.768719
Guardian,1.311064647,103.8565091
The Kid's Clinic,1.391591938,103.8949846
Kang Clinic,1.39596704,103.8728516
Richlife Chinese Medical Centre,1.371664382,103.8933778
Guardian,1.350662853,103.8725831
Acumed Medical Group,1.327725021,103.6779311
Watsons,1.279241495,103.8511856
Q&M Dental Centre,1.311137654,103.8566197
One Medical Clinic,1.346136374,103.6974233
GJ Medical Clinic,1.340196371,103.7062423
Bukit Timah Seu Teck Sean Tong Instituition Limited,1.34165675,103.741726
ProHealth Medical Group,1.309997044,103.7686859
Hockhua Tonic,1.406525472,103.9020175
Ming Yi Guan,1.298725648,103.8434496
Rehabilitation 2,1.287859265,103.8010081
中国中医 Chinese medical centre,1.300444189,103.8538867
Clifford Dispensary,1.34722116,103.709896
Rhema,1.354496149,103.8791386
DA Clinic @ Taman Jurong,1.326695137,103.7232314
Medicane Associates,1.369879037,103.8703704
CCK Family Clinic,1.384648537,103.7431556
Wahweda's,1.306946367,103.8515389
Pier Medical Centre,1.34549474,103.6973409
Cornerstone Medical,1.308480758,103.7847028
Dr Seow Dental Clinic,1.307249373,103.7930826
Amrita Ayurveda & Yoga,1.306516375,103.8524426
Watsons,1.392406827,103.8951161
Renxin Traditional Chinese Medicine,1.300018975,103.8512057
Tayka Medical,1.309442917,103.8548513
Watsons,1.284240462,103.8525291
Nanyang Centre Clinic,1.341498751,103.6905865
Bright Dental Surgery,1.362825246,103.888254
Eastern Clinic & Surgery,1.347684931,103.7305579
Silver Cross Medical,1.350357249,103.7178464
Point Medical Group,1.340095034,103.7059715
Unihealth Toa Payoh,1.33354684,103.8493033
"Drs Koo, Fok & Associates",1.337581972,103.6978777
Guardian,1.332943845,103.8492121
Sunbeam,1.393788835,103.8891265
Jinmin Clinic,1.318772646,103.9118536
JW Corporation Clinic,1.348985383,103.7184351
Guardian,1.298977692,103.7874726
Unity,1.406392032,103.9022634
Smilepoint,1.311056936,103.7965005
Guardian,1.303061439,103.8340822
My Braces Clinic,1.310312539,103.7963925
Sin Chong,1.28593763,103.8438953
Island Family Clinic (Anchorvale),1.399026435,103.88987
Amber,1.282949984,103.8458117
Pan Island dental Surgery,1.332561798,103.9142633
Guardian,1.291184869,103.8499574
The Doctor's Clinic,1.351881582,103.7247126
Central 24-HR Clinic,1.350043347,103.7247113
Casa Dental (Holland),1.308550244,103.7929916
Ong's Clinic,1.302723732,103.8524129
Q&M Dental Surgery,1.363842474,103.865039
Guardian,1.33317594,103.9144833
No Ai TCM Clinic,1.324765958,103.8578116
Health First Family Clinic,1.282585539,103.825695
New Town Clinic,1.314358484,103.8712261
G.H. Goh Dental Surgery,1.283661188,103.8159171
Fresenius Medical Care,1.349116225,103.7296144
S. W. Lee clinic,1.325904891,103.8500461
Lee Family Clinic,1.348671649,103.6978947
Smile Dental Surgery,1.392008351,103.8947802
Mandarin Central & Dental Centre,1.340475572,103.7738881
Segar East Coast Medical Clinic,1.306828182,103.9065429
White Eco Dental Care,1.302541928,103.9067471
Shenton Family Medical Clinic,1.276006751,103.8411353
Guardian,1.29340842,103.8595169
Guardian,1.406547516,103.9017047
VIVA Medical Group,1.357519921,103.9402818
Pandan Clinic Pte Ltd,1.320748931,103.7483126
Pasir Ris Polyclinic,1.368667349,103.9592631
Watsons,1.300399179,103.8446332
Guardian,1.305000592,103.8235722
Raffles Medical,1.378411144,103.7638605
Prohealth Medical Group,1.334493324,103.7207694
Fresenius Medical Care,1.283601593,103.8159021
ECM X-Ray Centre PTE LTD,1.315031635,103.8829387
Marti Derm La Formula,1.304374631,103.8598692
Guardian,1.264889749,103.8204771
Island Family Clinic (Sengkang),1.386054434,103.8932882
Adam Road Hospital,1.326669823,103.8133418
Carelink,1.325950237,103.850087
Unity,1.264346853,103.8204528
Foo Clinic,1.341630934,103.6913199
Prohealth Medical Group,1.339939466,103.6997945
Dental Surgery,1.316774567,103.9017316
Liu TCM clinic,1.282511024,103.8255998
Guardian Health & Beauty,1.387402328,103.8693721
Vista Dental Surgery,1.392173139,103.8954866
K.B. Tan Clinic & Laser Surgery,1.378757484,103.941779
Guardian,1.303981436,103.8316423
Phoon Clinic and Surgery,1.332148319,103.9145848
HealthLine Family Clinic,1.32347372,103.9239452
Guardian,1.247357992,103.8396828
Trans Island Medical Group,1.32081213,103.8621964
Eu Yan Sang,1.392054368,103.8947136
Fu Hua TCM Healthcare,1.306053527,103.9053655
Joash Family Clinic and Surgery,1.363040075,103.8885051
Guardian,1.317414526,103.7859506
Roy's Family Clinic & Surgery,1.417172333,103.8345517
Raffles Medicial,1.357966844,103.9864825
Siglap Clinic,1.309494968,103.9119627
Eu Yan Sang,1.406450119,103.9021149
Acumed Medical Group,1.340122275,103.7060508
Imperial TCM Pte. Ltd.,1.302493229,103.9071636
Tripod Dental Clinic,1.31263902,103.8721114
Toh Yi Medical Clinic,1.339985566,103.7732159
Drs Lim & Chan Clinic,1.350679031,103.8757569
Q&M Dental Surgery,1.350236634,103.8727967
Hong Kah Chinese Medical Hall,1.350275358,103.7311821
Wonders of TCM Health,1.340472555,103.7735594
Sengkang Polyclinic,1.39269332,103.8941112
Hougang Central Medical Clinic,1.370892744,103.8947602
W H Yak Family Clinic,1.32312453,103.9338472
Pure Dental Studio,1.364940336,103.8660422
Urgent Care Centre,1.286904063,103.801627
Ang Liang Medical Hall,1.32887066,103.8871937
United Health Family Clinic & Surgery,1.417697878,103.8371361
DSC,1.306612851,103.8569422
Gentle Dental Group,1.295435667,103.8301715
Institute of Mental Health,1.381866667,103.8845994
Healthway Medical Clinic,1.378780534,103.9422286
Guardian,1.339164475,103.7057228
Guardian,1.443301156,103.8305586
Watsons,1.311127344,103.8567804
Chungkiaw Clinic,1.340487055,103.7737992
My Doctor,1.344129998,103.720253
Raffles Medical,1.406037226,103.9022078
Geyland Serai Clinic,1.31675378,103.9016327
The Dental Practice,1.315159459,103.8918937
Thong Chai Medical Institution Sengkang,1.392745288,103.8940416
White on Whites,1.324799737,103.8534614
Watsons,1.331439881,103.8685178
Frontier Family Medicine Clinic,1.314286651,103.7651961
Cecilia Family Clinic & Surgery,1.362016896,103.9527479
Tang Family Clinic,1.340495521,103.7731507
Nanyang Dentist,1.31201373,103.8767639
"Drs Koo, Fok & Associates",1.328616185,103.6938204
Dover Medical Centre,1.296195822,103.7869592
Eu Yan Sang TCM Clinic,1.391631585,103.894941
Drs Koo Loh & Associates,1.327061091,103.7206634
Unity,1.372585973,103.8936817
Mint's Dental Practice,1.306457786,103.9060302
Gentle Dental Group,1.340999273,103.7721856
KiroLounge - The Spine Place,1.301772972,103.857722
Boon Lay Clinic & Surgery,1.346442649,103.7121846
Depacific Dental Group,1.341644345,103.6926113
Teck Seng Chinese Physician,1.353923581,103.7183616
Watson's,1.378364038,103.7636844
Vital Care,1.372597791,103.8540144
Medical Clinic,1.372761322,103.8989326
Priya Sen Skin & Laser Centre,1.322566463,103.813656
Raintree Dental Clinic,1.305757059,103.9044802
Hockhua Tonic,1.35084516,103.8725537
Lee Clinic,1.306591645,103.9047051
Guardian,1.290960234,103.8582383
Central Clinic,1.319257958,103.8866552
Wong Family Clinic & Surgery,1.331431499,103.908933
Urban Dental,1.316425294,103.8994402
Xinhuo Medical Clinic,1.312769946,103.8794922
TC Family Clinic,1.347513521,103.7170845
W Y Teh Family Clinic And Surgery,1.358812662,103.9548835
Dover Clinic and Surgery,1.304684427,103.7816358
Healthway Medical,1.341432283,103.6911994
Lotus Medical Clinic,1.339381566,103.885769
Point Medical Group,1.334490055,103.7202551
Guardian,1.337508965,103.9219774
Shenton Medical Clinic,1.337441491,103.9219445
OneCare Clinic Boon Lay,1.346557984,103.7121141
Garden Clinic,1.353686457,103.8677978
The Dublin Clinic,1.321964558,103.7708148
LVDA Dental Centre,1.3528108,103.8344487
Raffles Medical,1.264816826,103.820005
Kerbal-Basic TCM Clinic,1.289373875,103.8277583
Guardian,1.382507548,103.8933415
Bok Family Clinic,1.331461338,103.9086289
KHOE,1.362367678,103.8877734
OneDoctors,1.417244334,103.8345881
Chiat Clinic for Women,1.313444437,103.8996212
Guardian,1.299670288,103.8558608
Manchester Dental Care,1.333277445,103.914367
Radiant Medical & Aesthetic Centre,1.371621886,103.8934327
Dr. W Family Clinic,1.316540042,103.8055356
SingHealth Pharmacare,1.394996919,103.8929115
My Family Clinic (Hougang Central),1.370700128,103.8947293
Watsons @ Killiney,1.297686376,103.8385411
Sefton Medical Centre Pte. Ltd.,1.307433272,103.7936658
Family Point Clinic & Surgery,1.334492989,103.7206124
Oriental Family Clinic,1.348890835,103.7244727
Ascent Dental Surgeons,1.341999235,103.7745627
Pinnacle Family Clinic,1.294113925,103.8422718
Kinder Family Clinic,1.350353897,103.7190743
Hock Leong Ann Tcm Clinic,1.40232002,103.891881
Pam Island Clinic & Surgery,1.332580993,103.9143056
M. Lam Clinic,1.31490666,103.8905887
Healthmark Clinic,1.341595478,103.6971596
Sichuan Chinese Medicine Centre,1.332903361,103.915289
Guardian,1.372286236,103.8937957
AcuHealth TCM Medical Centre,1.359103346,103.9551592
Dr. W. K. Koo & Associates P.L.,1.338309185,103.7053261
Fullerton Healthcare,1.340173488,103.706178
Jurong Dental Surgery,1.349608997,103.7193168
Urban Dental,1.284650421,103.8448059
An Kang TCM,1.361702826,103.7512531
Healthway Kembangan Clinic,1.32356458,103.9109013
Miao Quan Acupunturist & Chinese Physician,1.32907895,103.8868891
International Dental Centre,1.282542456,103.8469857
Pacific Family Clinic,1.289199866,103.8162751
Guardian,1.392442366,103.8951581
Ngoi Dental Surgery,1.347413525,103.7170843
Kidneycare Dialysis Centre,1.378546763,103.9418327
Gethin-Jones Medical Practice,1.34306952,103.6819924
Guardian,1.350521367,103.84876
"Drs Koo, Loh & Fok",1.310787039,103.6302043
Hallmark,1.323651584,103.8420293
24 Hour Clinic,1.372572226,103.8856712
Shenton Medical Group,1.37870669,103.9422416
Nuffield Dental Harbourfront,1.264143843,103.820089
Guardian,1.310594255,103.7956262
Kai Clinic,1.30760619,103.9071726
Northeast Medical Group,1.391983541,103.8954787
Acumed Medical Group,1.324846173,103.6957771
Integrated Building (CGH-SACH),1.34130119,103.9483101
Gainhealth Clinic and Homecare,1.373347049,103.8546373
May Medical Clinic & Surgery,1.307552965,103.7934863
Crown Dental Clinic,1.306751488,103.9059817
TSD Dental Group,1.385022873,103.7430261
Crescent Clinic & Surgery,1.321313033,103.9027504
Watsons,1.406518096,103.9026065
Ayush Ayurvedic,1.310018167,103.8522813
Sunshine Family Clinic,1.349546132,103.7265472
Watsons,1.302493984,103.8344064
K.N. Lau Clinic,1.364778146,103.8660982
One Doctors Family Clinic,1.406544667,103.9017622
Sincere,1.436962258,103.8374021
Vincent's Dental Surgery,1.308282526,103.8951797
Littke India Dentist,1.306899344,103.8515923
Parkway Cancer Centre,1.305089775,103.8353997
Kensing On Family Clinic,1.365319282,103.8661529
Temasek Clinic & Surgery,1.319830777,103.9439857
Kim Ginseng Chinese Medicine,1.284541456,103.8449571
Sin Chay Medical Institution,1.313796896,103.8849969
FHC Dialysis Centre Pte Ltd,1.362017063,103.8856749
Ark Chiropractic,1.299176175,103.7873626
Raffles Dental,1.378376024,103.7639565
A Medical Clinic,1.277442152,103.8402447
Welcia BHG,1.29519628,103.8599028
Ong's Clinic,1.302297428,103.8527701
Tanjong Pagar Medical Hall,1.276819376,103.8432452
Goh Clinic,1.347153937,103.7573317
The GP Endoscopy & Piles Centre,1.31590989,103.8044628
Knead,1.311838129,103.794489
Sports Solutions,1.310786368,103.7965336
ZTP,1.406413993,103.9021917
Elias Family Clinic & Surgery,1.378897797,103.942138
Guardian,1.304083528,103.7653711
Eng Onn Chuan Medical Hall,1.329199565,103.8860965
AE Medical Clinic,1.398192771,103.8779444
Doctor Jay Medical Center,1.298004217,103.8387357
Guardian,1.307472248,103.8629492
Guardian,1.301214151,103.8383682
B. K. Lim Dental Surgery,1.332382761,103.9146377
Coast Dental,1.306319484,103.9047992
Fernvale,1.392395092,103.8763298
Etern Medical Clinic,1.40432254,103.9017612
Balance&Cleanse,1.311037071,103.873681
Family Health Clinic,1.307478534,103.7928071
T.S. Wong Clinic & Surgery,1.434234451,103.7755304
Medora Clinic & Surgery,1.338156719,103.8866274
Dental Focus,1.319265166,103.8640623
Guardian,1.307726638,103.8851045
The Balmoral Clinic,1.302258955,103.8766971
Hisemainn Medical Clinic,1.353602387,103.7040321
Tai Dental Surgery,1.323427033,103.9239594
Guardian,1.372404756,103.9322528
G-Clinic,1.292119283,103.8597837
faber health resource center,1.268836871,103.8147869
Smile Concept Dental Practice,1.30227706,103.8767595
Bukit Merah Polyclinic,1.283691363,103.8170178
K. L. Tay Clinic & Surgery,1.332342947,103.9146544
MacPherson Medical Clinic,1.327662744,103.8852315
Singapore Advanced Medicine Proton Therapy,1.30102757,103.7931057
Eastern Medical Centre,1.333200667,103.915691
Caring Family Clinic,1.349962462,103.7192016
Dah Yen Medical Hall,1.356394231,103.9457366
Guardian,1.341414429,103.6913103
Q&M Dental Surgery,1.359136036,103.7519778
Guardian,1.364110695,103.8655139
Smile Dental Group,1.307728818,103.907367
SATA CommHealth Potong Pasir Medical Centre,1.329072244,103.8700587
Tan & Koh Clinic & Surgery,1.331343489,103.9097041
Balestier Dental Surgery,1.32255389,103.8534591
Banyan Clinic,1.35044132,103.7181863
Christian Outreach to the Handicapped,1.359839529,103.94623
Farrer Park Hospital,1.312599961,103.854
Woodlands Polyclinic,1.430787561,103.7752253
Ken Jia Tcm Healthcare PTE. LTD.,1.321471954,103.8530608
Lifecare Medical Centre,1.329069143,103.8869128
Dr W K Koo & Associates,1.340337774,103.7062309
Dover Dental Surgery,1.304753158,103.7816055
Q&M Dental Surgery,1.339960085,103.7740474
Acumed Medical Group,1.267361069,103.7043755
Suwen TCM Clinic Pte Ltd,1.352433782,103.8349052
Northeast Medical Centre,1.337196991,103.6973409
Clementi Family Healthpoint Clinic & Surgery,1.321034837,103.7669293
West Point Clinic,1.347226525,103.6931766
Choong's Clinic,1.36199636,103.9534673
Boon Keng Clinic & Surgery,1.314194785,103.8708068
ProHealth,1.382658841,103.8936354
GIFT Medical Centre,1.33317703,103.8787613
Family Doctors at 365,1.337734019,103.7202944
AcuMed Medical Group,1.338283369,103.7052452
Osteopathic Healthcare Pte Ltd,1.302463055,103.7930402
Hockhua Tonic,1.285674857,103.844977
Kong Kian Clinic,1.340126885,103.8850836
Ayush Ayurvedic,1.310129562,103.8523606
Chen Family Clinic,1.370235771,103.8727691
Neo Smiles Dental Studio,1.325704647,103.9320408
MyHealth Medical Centre,1.312228726,103.7589228
ECM Clinic & Surgery PTE LTD,1.314964328,103.8826951
Smile Doctor Dentalcare,1.40640427,103.9016745
Great Wall Acupuncture Clinic,1.289153095,103.8162302
Everhealth Family Clinic & Surgery,1.34868045,103.6978081
LifeCare Medical Centre,1.329007871,103.8869932
Mount Pleasant Animal Clinic,1.306361226,103.9058669
Thomson Women's Centre,1.306249747,103.9056587
Killiney Medical Clinic,1.298912983,103.8395433
Westfield Dental Surgery,1.310782177,103.901226
Shine Family Clinic,1.35058113,103.7229812
Watsons,1.27584104,103.8461574
Bless Medical Centre,1.346387664,103.7122328
Dr Lam's Dental Surgery,1.306429539,103.9047232
S.T. Medical Clinic,1.333087679,103.9260241
Northeast Medical Centre,1.350692861,103.719921
Vertex Pharmacy,1.324335799,103.8655175
Chai Chee Clinic & Surgery,1.323271129,103.9242809
Mandarin Dental Centre,1.283340162,103.8157799
"Drs Oh, Lim, Wong & Partners",1.341492129,103.6906352
Eu Yan Sang,1.350026583,103.873
Evangel Medical Clinic,1.327552857,103.924687
Singapore Buddhist Free Clinic,1.315437067,103.8814749
Vidajoie Chiropractic Centre,1.312834067,103.8998576
Jurong Day & Night Clinic,1.341675023,103.693105
Family Health Clinic,1.325886786,103.8422295
TCM Clinic,1.329161428,103.8733882
Chin Choo Clinic,1.329235775,103.8862707
Smile Arts Dental Studio,1.302458696,103.9071876
Geylang Polyclinic,1.319574878,103.88731
OneCare Medical,1.286087917,103.8287953
Pure Dental,1.340461155,103.77398
Icon Dental Surgeons,1.3314921,103.7948908
Punggol Polyclinic,1.403160892,103.9131703
EstheClinic Paris,1.307044351,103.9040604
Chua Medico Clinic,1.372317249,103.855058
Excelsior Clinic,1.346975235,103.7571638
Singapore Buddist Free Clinic (Ang Mo Kio),1.366180522,103.8477073
First Light Clinic,1.348739374,103.7577652
Wisteria Xuan TCM,1.307295054,103.9067488
Quianjin TCM,1.32675842,103.8461771
KHO Clinic,1.332368176,103.9242805
Wan Seng Tong Traditional Medical Hall,1.314307857,103.8710965
Lakeside Family Medicine Clinic,1.345401617,103.7188383
Thomson Chinese Medicine,1.293404648,103.7848168
Takeda Pharmaceuticals Asia Private Limited,1.301644394,103.7923942
Fresenius Medical Care,1.283903761,103.8159782
Watsons,1.291462561,103.8504714
C.M.C. Wong Binjai Clinic,1.336191498,103.7868805
Clementi Polyclinic,1.312587136,103.7654918
Eden Family Clinic,1.349840253,103.7253692
马光中医诊所,1.38053889,103.7529503
Guardian,1.331563178,103.8685211
Dr W.K. Koo & Associates P.L.,1.320821183,103.7479613
Kerala Ayuverda Clinic,1.308431724,103.8514546
Q&M Dental Surgery (Hougang Central) Pte Ltd,1.371528847,103.8933129
Watsons,1.299361331,103.8554117
My Family Clinic,1.309853546,103.7685997
Parkway Shenton Medical Group,1.280711848,103.8497727
Bukit Timah Seu Teck Sean Tong Instituition Limited,1.31234842,103.7688895
Yeo Mei Lim Medical Hall,1.312710686,103.8720745
Faith Clinic,1.337238649,103.921214
Beijing Tong Ren Tang,1.326327171,103.8424795
National Cancer Centre Singapore Proton Therapy Centre,1.281333282,103.8380543
Nuffield Dental,1.363420278,103.8657066
Adam Road Medical Center,1.323663821,103.8103971
Dr Chua's Family Clinic,1.341563878,103.6971161
Eden Dental Surgery,1.368864994,103.958232
Singapura Clinic,1.298706118,103.8499261
Pharmacy,1.286549592,103.8013185
OneCare Clinic,1.35882163,103.7519792
M K Dental Surgery,1.329662917,103.9023403
PanHealth Family Clinic,1.411250183,103.9005431
Redhill Dental Surgery,1.288140226,103.815157
Chua and Partners Family Clinic,1.285723137,103.8267238
Q&M,1.370476164,103.8954181
Watsons,1.291145222,103.8579069
Healthplus Clinic & Surgery,1.333137886,103.9156241
John T.L. Lim Clinic & Surgery,1.35019682,103.7242788
Northeast Medical Group,1.333102599,103.9260888
Alexandra Hospital,1.28627,103.8103
Ang Mo Kio - Thye Hua Kwan Hospital,1.38424,103.84029
Bright Vision Hospital,1.37185,103.87802
Changi General Hospital,1.34036,103.94955
Complex Medical Centre ,1.36595,103.69029
Crawfurd Hospital,1.32697,103.81339
Gleneagles Hospital ,1.30762,103.81982
Jurong Community Hospital,1.33302,103.74615
Khoo Teck Puat Hospital,1.42473,103.83798
KK Women's and Children's Hospital,1.31056,103.84683
Mount Alverina Hospital,1.34195,103.83797
Mount Elizabeth Hospital,1.30528,103.83549
Mount Elizabeth Novena Hospital,1.32221,103.84402
National University Hospital,1.29382,103.78314
Ng Teng Fong Hospital,1.3337,103.74537
Outram Community Hospital,1.27768,103.83556
Parkway East Hospital,1.31516,103.90902
Raffles Hospital,1.30114,103.85708
Ren Ci Community Hospital,1.32249,103.84579
Sengkang Community Hospital,1.39634,103.89282
Sengkang General Hospital,1.39368,103.89321
Singapore General Hospital,1.27962,103.83601
St Andrew's Community Hospital,1.34172,103.94893
St Luke's Hospital,1.34923,103.74262
Tan Tock Seng Hospital,1.32139,103.84581
Thompson Medical Centre,1.32535,103.8415
Yishun Community Hospital,1.43272,103.8374
