Watson,1.341383751,103.6916012,74
Drs Koo Loh & Associates,1.327061091,103.7206634,16
Unity,1.372585973,103.8936817,12
Mint's Dental Practice,1.306457786,103.9060302,40
Gentle Dental Group,1.340999273,103.7721856,5
KiroLounge - The Spine Place,1.301772972,103.857722,36
Boon Lay Clinic & Surgery,1.346442649,103.7121846,59
Depacific Dental Group,1.341644345,103.6926113,80
Teck Seng Chinese Physician,1.353923581,103.7183616,65
Watson's,1.378364038,103.7636844,84
Vital Care,1.372597791,103.8540144,36
Medical Clinic,1.372761322,103.8989326,56
Priya Sen Skin & Laser Centre,1.322566463,103.813656,80
Raintree Dental Clinic,1.305757059,103.9044802,14
Hockhua Tonic,1.35084516,103.8725537,86
Lee Clinic,1.306591645,103.9047051,19
Guardian,1.290960234,103.8582383,83
Central Clinic,1.319257958,103.8866552,15
Wong Family Clinic & Surgery,1.331431499,103.908933,8
Urban Dental,1.316425294,103.8994402,55
Xinhuo Medical Clinic,1.312769946,103.8794922,18
TC Family Clinic,1.347513521,103.7170845,94
W Y Teh Family Clinic And Surgery,1.358812662,103.9548835,87
Dover Clinic and Surgery,1.304684427,103.7816358,24
Healthway Medical,1.341432283,103.6911994,16
Lotus Medical Clinic,1.339381566,103.885769,49
Point Medical Group,1.334490055,103.7202551,91
Guardian,1.337508965,103.9219774,2
Shenton Medical Clinic,1.337441491,103.9219445,21
OneCare Clinic Boon Lay,1.346557984,103.7121141,27
Garden Clinic,1.353686457,103.8677978,55
The Dublin Clinic,1.321964558,103.7708148,95
LVDA Dental Centre,1.3528108,103.8344487,23
Raffles Medical,1.264816826,103.820005,50
Kerbal-Basic TCM Clinic,1.289373875,103.8277583,46
Guardian,1.382507548,103.8933415,15
Bok Family Clinic,1.331461338,103.9086289,66
KHOE,1.362367678,103.8877734,78
OneDoctors,1.417244334,103.8345881,81
Chiat Clinic for Women,1.313444437,103.8996212,8
Guardian,1.299670288,103.8558608,47
Manchester Dental Care,1.333277445,103.914367,3
Radiant Medical & Aesthetic Centre,1.371621886,103.8934327,75
Dr. W Family Clinic,1.316540042,103.8055356,89
SingHealth Pharmacare,1.394996919,103.8929115,52
My Family Clinic (Hougang Central),1.370700128,103.8947293,61
Watsons @ Killiney,1.297686376,103.8385411,7
Sefton Medical Centre Pte. Ltd.,1.307433272,103.7936658,95
Family Point Clinic & Surgery,1.334492989,103.7206124,18
Oriental Family Clinic,1.348890835,103.7244727,68
Ascent Dental Surgeons,1.341999235,103.7745627,13
Pinnacle Family Clinic,1.294113925,103.8422718,67
Kinder Family Clinic,1.350353897,103.7190743,43
Hock Leong Ann Tcm Clinic,1.40232002,103.891881,40
Pam Island Clinic & Surgery,1.332580993,103.9143056,8
M. Lam Clinic,1.31490666,103.8905887,76
Healthmark Clinic,1.341595478,103.6971596,52
Sichuan Chinese Medicine Centre,1.332903361,103.915289,3
Guardian,1.372286236,103.8937957,64
AcuHealth TCM Medical Centre,1.359103346,103.9551592,77
Dr. W. K. Koo & Associates P.L.,1.338309185,103.7053261,16
Fullerton Healthcare,1.340173488,103.706178,3
Jurong Dental Surgery,1.349608997,103.7193168,20
Urban Dental,1.284650421,103.8448059,11
An Kang TCM,1.361702826,103.7512531,59
Healthway Kembangan Clinic,1.32356458,103.9109013,28
Miao Quan Acupunturist & Chinese Physician,1.32907895,103.8868891,72
International Dental Centre,1.282542456,103.8469857,96
Pacific Family Clinic,1.289199866,103.8162751,41
Guardian,1.392442366,103.8951581,61
Ngoi Dental Surgery,1.347413525,103.7170843,78
Kidneycare Dialysis Centre,1.378546763,103.9418327,85
Gethin-Jones Medical Practice,1.34306952,103.6819924,41
Guardian,1.350521367,103.84876,11
"Drs Koo, Loh & Fok",1.310787039,103.6302043,98
Hallmark,1.323651584,103.8420293,86
24 Hour Clinic,1.372572226,103.8856712,98
Shenton Medical Group,1.37870669,103.9422416,6
Nuffield Dental Harbourfront,1.264143843,103.820089,67
Guardian,1.310594255,103.7956262,43
Kai Clinic,1.30760619,103.9071726,15
Northeast Medical Group,1.391983541,103.8954787,92
Acumed Medical Group,1.324846173,103.6957771,24
Integrated Building (CGH-SACH),1.34130119,103.9483101,8
Gainhealth Clinic and Homecare,1.373347049,103.8546373,41
May Medical Clinic & Surgery,1.307552965,103.7934863,29
Crown Dental Clinic,1.306751488,103.9059817,73
TSD Dental Group,1.385022873,103.7430261,54
Crescent Clinic & Surgery,1.321313033,103.9027504,22
Watsons,1.406518096,103.9026065,61
Ayush Ayurvedic,1.310018167,103.8522813,95
Sunshine Family Clinic,1.349546132,103.7265472,61
Watsons,1.302493984,103.8344064,71
K.N. Lau Clinic,1.364778146,103.8660982,86
One Doctors Family Clinic,1.406544667,103.9017622,67
Sincere,1.436962258,103.8374021,61
Vincent's Dental Surgery,1.308282526,103.8951797,41
Littke India Dentist,1.306899344,103.8515923,54
Parkway Cancer Centre,1.305089775,103.8353997,44
Kensing On Family Clinic,1.365319282,103.8661529,37
Temasek Clinic & Surgery,1.319830777,103.9439857,94
Kim Ginseng Chinese Medicine,1.284541456,103.8449571,93
Sin Chay Medical Institution,1.313796896,103.8849969,96
FHC Dialysis Centre Pte Ltd,1.362017063,103.8856749,29
Ark Chiropractic,1.299176175,103.7873626,96
Raffles Dental,1.378376024,103.7639565,19
A Medical Clinic,1.277442152,103.8402447,82
Welcia BHG,1.29519628,103.8599028,71
Ong's Clinic,1.302297428,103.8527701,92
Tanjong Pagar Medical Hall,1.276819376,103.8432452,84
Goh Clinic,1.347153937,103.7573317,9
The GP Endoscopy & Piles Centre,1.31590989,103.8044628,17
Knead,1.311838129,103.794489,29
Sports Solutions,1.310786368,103.7965336,77
ZTP,1.406413993,103.9021917,48
Elias Family Clinic & Surgery,1.378897797,103.942138,50
Guardian,1.304083528,103.7653711,70
Eng Onn Chuan Medical Hall,1.329199565,103.8860965,93
AE Medical Clinic,1.398192771,103.8779444,57
Doctor Jay Medical Center,1.298004217,103.8387357,81
Guardian,1.307472248,103.8629492,50
Guardian,1.301214151,103.8383682,2
B. K. Lim Dental Surgery,1.332382761,103.9146377,25
Coast Dental,1.306319484,103.9047992,72
Fernvale,1.392395092,103.8763298,95
Etern Medical Clinic,1.40432254,103.9017612,65
Balance&Cleanse,1.311037071,103.873681,27
Family Health Clinic,1.307478534,103.7928071,27
T.S. Wong Clinic & Surgery,1.434234451,103.7755304,63
Medora Clinic & Surgery,1.338156719,103.8866274,88
Dental Focus,1.319265166,103.8640623,25
Guardian,1.307726638,103.8851045,37
The Balmoral Clinic,1.302258955,103.8766971,56
Hisemainn Medical Clinic,1.353602387,103.7040321,37
Tai Dental Surgery,1.323427033,103.9239594,88
Guardian,1.372404756,103.9322528,80
G-Clinic,1.292119283,103.8597837,74
faber health resource center,1.268836871,103.8147869,29
Smile Concept Dental Practice,1.30227706,103.8767595,90
Bukit Merah Polyclinic,1.283691363,103.8170178,57
K. L. Tay Clinic & Surgery,1.332342947,103.9146544,35
MacPherson Medical Clinic,1.327662744,103.8852315,16
Singapore Advanced Medicine Proton Therapy,1.30102757,103.7931057,39
Eastern Medical Centre,1.333200667,103.915691,83
Caring Family Clinic,1.349962462,103.7192016,7
Dah Yen Medical Hall,1.356394231,103.9457366,69
Guardian,1.341414429,103.6913103,49
Q&M Dental Surgery,1.359136036,103.7519778,65
Guardian,1.364110695,103.8655139,22
Smile Dental Group,1.307728818,103.907367,55
SATA CommHealth Potong Pasir Medical Centre,1.329072244,103.8700587,90
Tan & Koh Clinic & Surgery,1.331343489,103.9097041,71
Balestier Dental Surgery,1.32255389,103.8534591,36
Banyan Clinic,1.35044132,103.7181863,1
Christian Outreach to the Handicapped,1.359839529,103.94623,13
Farrer Park Hospital,1.312599961,103.854,29
Woodlands Polyclinic,1.430787561,103.7752253,52
Ken Jia Tcm Healthcare PTE. LTD.,1.321471954,103.8530608,99
Lifecare Medical Centre,1.329069143,103.8869128,12
Dr W K Koo & Associates,1.340337774,103.7062309,43
Dover Dental Surgery,1.304753158,103.7816055,56
Q&M Dental Surgery,1.339960085,103.7740474,98
Acumed Medical Group,1.267361069,103.7043755,72
Suwen TCM Clinic Pte Ltd,1.352433782,103.8349052,21
Northeast Medical Centre,1.337196991,103.6973409,16
Clementi Family Healthpoint Clinic & Surgery,1.321034837,103.7669293,38
West Point Clinic,1.347226525,103.6931766,54
Choong's Clinic,1.36199636,103.9534673,48
Boon Keng Clinic & Surgery,1.314194785,103.8708068,37
ProHealth,1.382658841,103.8936354,52
GIFT Medical Centre,1.33317703,103.8787613,3
Family Doctors at 365,1.337734019,103.7202944,19
AcuMed Medical Group,1.338283369,103.7052452,30
Osteopathic Healthcare Pte Ltd,1.302463055,103.7930402,74
Hockhua Tonic,1.285674857,103.844977,64
Kong Kian Clinic,1.340126885,103.8850836,3
Ayush Ayurvedic,1.310129562,103.8523606,91
Chen Family Clinic,1.370235771,103.8727691,3
Neo Smiles Dental Studio,1.325704647,103.9320408,56
MyHealth Medical Centre,1.312228726,103.7589228,1
ECM Clinic & Surgery PTE LTD,1.314964328,103.8826951,59
Smile Doctor Dentalcare,1.40640427,103.9016745,75
Great Wall Acupuncture Clinic,1.289153095,103.8162302,54
Everhealth Family Clinic & Surgery,1.34868045,103.6978081,30
LifeCare Medical Centre,1.329007871,103.8869932,72
Mount Pleasant Animal Clinic,1.306361226,103.9058669,96
Thomson Women's Centre,1.306249747,103.9056587,71
Killiney Medical Clinic,1.298912983,103.8395433,45
Westfield Dental Surgery,1.310782177,103.901226,81
Shine Family Clinic,1.35058113,103.7229812,61
Watsons,1.27584104,103.8461574,29
Bless Medical Centre,1.346387664,103.7122328,94
Dr Lam's Dental Surgery,1.306429539,103.9047232,28
S.T. Medical Clinic,1.333087679,103.9260241,52
Northeast Medical Centre,1.350692861,103.719921,31
Vertex Pharmacy,1.324335799,103.8655175,39
Chai Chee Clinic & Surgery,1.323271129,103.9242809,58
Mandarin Dental Centre,1.283340162,103.8157799,95
"Drs Oh, Lim, Wong & Partners",1.341492129,103.6906352,38
Eu Yan Sang,1.350026583,103.873,83
Evangel Medical Clinic,1.327552857,103.924687,52
Singapore Buddhist Free Clinic,1.315437067,103.8814749,80
Vidajoie Chiropractic Centre,1.312834067,103.8998576,16
Jurong Day & Night Clinic,1.341675023,103.693105,65
Family Health Clinic,1.325886786,103.8422295,99
TCM Clinic,1.329161428,103.8733882,89
Chin Choo Clinic,1.329235775,103.8862707,79
Smile Arts Dental Studio,1.302458696,103.9071876,54
Geylang Polyclinic,1.319574878,103.88731,29
OneCare Medical,1.286087917,103.8287953,38
Pure Dental,1.340461155,103.77398,69
Icon Dental Surgeons,1.3314921,103.7948908,91
Punggol Polyclinic,1.403160892,103.9131703,71
EstheClinic Paris,1.307044351,103.9040604,50
Chua Medico Clinic,1.372317249,103.855058,39
Excelsior Clinic,1.346975235,103.7571638,90
Singapore Buddist Free Clinic (Ang Mo Kio),1.366180522,103.8477073,67
First Light Clinic,1.348739374,103.7577652,42
Wisteria Xuan TCM,1.307295054,103.9067488,24
Quianjin TCM,1.32675842,103.8461771,95
KHO Clinic,1.332368176,103.9242805,19
Wan Seng Tong Traditional Medical Hall,1.314307857,103.8710965,74
Lakeside Family Medicine Clinic,1.345401617,103.7188383,64
Thomson Chinese Medicine,1.293404648,103.7848168,96
Takeda Pharmaceuticals Asia Private Limited,1.301644394,103.7923942,75
Fresenius Medical Care,1.283903761,103.8159782,82
Watsons,1.291462561,103.8504714,66
C.M.C. Wong Binjai Clinic,1.336191498,103.7868805,29
Clementi Polyclinic,1.312587136,103.7654918,81
Eden Family Clinic,1.349840253,103.7253692,93
马光中医诊所,1.38053889,103.7529503,28
Guardian,1.331563178,103.8685211,7
Dr W.K. Koo & Associates P.L.,1.320821183,103.7479613,91
Kerala Ayuverda Clinic,1.308431724,103.8514546,92
Q&M Dental Surgery (Hougang Central) Pte Ltd,1.371528847,103.8933129,9
Watsons,1.299361331,103.8554117,51
My Family Clinic,1.309853546,103.7685997,63
Parkway Shenton Medical Group,1.280711848,103.8497727,85
Bukit Timah Seu Teck Sean Tong Instituition Limited,1.31234842,103.7688895,18
Yeo Mei Lim Medical Hall,1.312710686,103.8720745,15
Faith Clinic,1.337238649,103.921214,99
Beijing Tong Ren Tang,1.326327171,103.8424795,16
National Cancer Centre Singapore Proton Therapy Centre,1.281333282,103.8380543,74
Nuffield Dental,1.363420278,103.8657066,78
Adam Road Medical Center,1.323663821,103.8103971,54
Dr Chua's Family Clinic,1.341563878,103.6971161,91
Eden Dental Surgery,1.368864994,103.958232,63
Singapura Clinic,1.298706118,103.8499261,9
Pharmacy,1.286549592,103.8013185,56
OneCare Clinic,1.35882163,103.7519792,31
M K Dental Surgery,1.329662917,103.9023403,63
PanHealth Family Clinic,1.411250183,103.9005431,11
Redhill Dental Surgery,1.288140226,103.815157,50
Chua and Partners Family Clinic,1.285723137,103.8267238,95
Q&M,1.370476164,103.8954181,51
Watsons,1.291145222,103.8579069,13
Healthplus Clinic & Surgery,1.333137886,103.9156241,66
John T.L. Lim Clinic & Surgery,1.35019682,103.7242788,16
Northeast Medical Group,1.333102599,103.9260888,72
Alexandra Hospital,1.28627,103.8103,70
Ang Mo Kio - Thye Hua Kwan Hospital,1.38424,103.84029,30
Bright Vision Hospital,1.37185,103.87802,91
Changi General Hospital,1.34036,103.94955,27
Complex Medical Centre ,1.36595,103.69029,98
Crawfurd Hospital,1.32697,103.81339,59
Gleneagles Hospital ,1.30762,103.81982,34
Jurong Community Hospital,1.33302,103.74615,7
Khoo Teck Puat Hospital,1.42473,103.83798,70
KK Women's and Children's Hospital,1.31056,103.84683,14
Mount Alverina Hospital,1.34195,103.83797,11
Mount Elizabeth Hospital,1.30528,103.83549,71
Mount Elizabeth Novena Hospital,1.32221,103.84402,21
National University Hospital,1.29382,103.78314,6
Ng Teng Fong Hospital,1.3337,103.74537,76
Outram Community Hospital,1.27768,103.83556,17
Parkway East Hospital,1.31516,103.90902,11
Raffles Hospital,1.30114,103.85708,54
Ren Ci Community Hospital,1.32249,103.84579,11
Sengkang Community Hospital,1.39634,103.89282,59
Sengkang General Hospital,1.39368,103.89321,89
Singapore General Hospital,1.27962,103.83601,75
St Andrew's Community Hospital,1.34172,103.94893,83
St Luke's Hospital,1.34923,103.74262,28
Tan Tock Seng Hospital,1.32139,103.84581,49
Thompson Medical Centre,1.32535,103.8415,89
Yishun Community Hospital,1.43272,103.8374,51
